cross,reference,chr,start,end,crossovers,scrossovers,Unknown,Simple_repeat,SINE/tRNA,DNA/TcMar-Stowaway,DNA/MULE-MuDR,LTR/Copia,SINE,DNA/PIF-Harbinger,Low_complexity,DNA/hAT-Tip100,DNA/hAT-Ac,LINE/RTE-BovB,DNA/TcMar,DNA/hAT-Tag1,SINE/tRNA-RTE,LTR/Gypsy,Retroposon,DNA/CMC-EnSpm,DNA,LINE/L1,rRNA,SINE?,DNA/TcMar-Pogo,SINE/tRNA-Deu-RTE,LTR,RC/Helitron,snRNA,DNA/hAT-Charlie,DNA/TcMar-Tc1,LTR/Caulimovirus,LTR/ERV1,Satellite
lycopersicum_pimpinellifolium,lycopersicum,chr10,10000000,10100000,0,0.1067219276777908,35,13,0,4,1,12,0,9,1,3,3,0,0,0,0,31,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,10100000,10200000,0,0.0960497349100117,10,7,0,1,2,7,0,0,1,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,10200000,10300000,0,0.0864447614190106,20,6,0,0,8,8,3,0,0,0,0,0,0,0,0,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,10300000,10400000,0,0.0778002852771095,21,3,0,0,7,7,1,0,0,0,0,0,0,0,0,64,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,10400000,10500000,1,0.1700202567493985,18,4,0,0,6,4,1,2,0,0,0,0,0,0,0,67,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,10500000,10600000,0,0.1530182310744587,18,15,1,0,5,13,0,6,8,3,5,0,0,3,0,19,2,11,1,3,0,0,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,10600000,10700000,0,0.1377164079670128,13,18,1,3,11,10,0,0,1,0,0,7,0,0,0,47,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,10700000,10800000,0,0.1239447671703115,8,6,0,1,3,1,0,1,1,2,0,1,0,0,0,62,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,10800000,10900000,0,0.1115502904532804,13,7,0,0,0,0,0,0,1,0,3,0,0,0,0,59,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,10900000,11000000,0,0.1003952614079523,10,8,0,1,0,11,0,2,1,1,0,0,0,0,0,42,1,7,0,4,0,0,0,0,0,0,0,0,0,8,0.0,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,11000000,11100000,0,0.0903557352671571,14,19,1,0,3,6,0,3,0,0,2,1,0,1,0,64,0,8,2,0,0,0,0,0,0,0,0,0,2,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,11100000,11200000,0,0.0813201617404414,12,8,0,0,0,0,0,0,1,0,0,0,0,1,0,61,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,11200000,11300000,0,0.0731881455663972,35,32,0,0,0,4,0,15,3,0,0,0,0,0,0,63,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,11300000,11400000,0,0.0658693310097575,23,15,0,0,4,2,0,12,6,0,0,0,0,0,0,38,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,11400000,11500000,0,0.0592823979087817,15,14,0,3,6,6,0,7,0,3,2,1,0,2,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,11500000,11600000,0,0.0533541581179036,15,13,0,2,6,6,0,4,2,4,2,1,0,2,0,31,0,0,2,1,0,0,0,0,0,0,0,0,0,6,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,11600000,11700000,0,0.0480187423061132,4,10,0,0,0,17,0,3,1,0,0,0,0,0,0,49,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,11700000,11800000,0,0.0432168680755019,14,6,0,0,7,6,0,1,0,0,0,0,0,0,0,42,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,11800000,11900000,0,0.0388951812679517,15,3,0,0,3,1,0,0,0,0,0,1,0,0,0,48,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,11900000,12000000,0,0.0350056631411565,45,10,1,1,7,16,0,2,2,0,1,0,0,0,0,15,7,1,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,12000000,12100000,0,0.0315050968270409,24,5,0,0,7,27,0,0,1,3,1,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,12100000,12200000,0,0.0283545871443368,67,6,0,0,0,25,0,0,0,2,0,4,0,0,0,21,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,12200000,12300000,0,0.0255191284299031,16,13,0,0,5,22,0,0,2,0,0,1,0,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,12300000,12400000,0,0.0229672155869128,25,22,0,0,8,26,0,4,1,5,4,0,0,0,0,47,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,12400000,12500000,0,0.0206704940282215,30,17,0,2,4,34,1,1,3,1,3,0,0,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,12500000,12600000,0,0.0186034446253993,13,7,0,1,9,8,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,12600000,12700000,0,0.0167431001628594,15,0,0,0,1,5,0,0,2,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,12700000,12800000,0,0.0150687901465735,14,8,0,0,0,8,0,1,0,0,4,0,0,0,0,66,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,12800000,12900000,0,0.0135619111319161,13,3,0,0,5,5,0,3,2,0,0,1,0,0,0,48,2,2,0,7,0,0,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,12900000,13000000,0,0.0122057200187245,20,17,0,3,9,9,0,4,7,2,3,7,0,0,0,44,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,13000000,13100000,0,0.010985148016852,38,13,0,4,2,8,0,8,4,3,8,1,0,0,0,46,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,13100000,13200000,0,0.0098866332151668,31,13,0,1,11,6,0,5,0,2,3,0,0,1,0,48,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,13200000,13300000,0,0.0088979698936501,31,14,0,4,29,20,0,14,3,2,5,0,0,0,0,26,4,6,5,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,13300000,13400000,0,0.0080081729042851,9,11,0,0,0,21,1,1,4,5,0,1,0,0,0,24,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,13400000,13500000,0,0.0072073556138566,1,12,0,0,11,10,0,1,0,0,0,0,0,0,0,39,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,13500000,13600000,0,0.0064866200524709,24,13,0,4,19,11,0,0,2,2,0,0,0,0,0,43,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,13600000,13700000,0,0.0058379580472238,25,16,0,4,8,17,0,6,1,0,3,1,0,0,0,31,1,3,7,0,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,13700000,13800000,0,0.0052541622425015,25,6,0,0,7,0,0,0,0,0,0,0,0,0,0,39,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,13800000,13900000,0,0.0047287460182513,37,4,0,0,13,7,0,4,2,0,5,0,0,0,0,27,0,44,2,0,0,0,0,0,0,0,0,1,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,13900000,14000000,0,0.0042558714164262,3,3,0,0,0,3,0,0,5,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,14000000,14100000,1,0.1038302842747836,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,14100000,14200000,0,0.0934472558473052,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,14200000,14300000,0,0.0841025302625747,22,5,0,0,2,7,0,0,0,0,2,0,0,0,0,72,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,14300000,14400000,0,0.0756922772363172,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,14400000,14500000,0,0.0681230495126855,13,6,0,1,4,16,0,1,1,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,14500000,14600000,0,0.0613107445614169,9,12,0,3,2,1,0,3,1,1,1,0,0,0,0,64,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,14600000,14700000,0,0.0551796701052752,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,14700000,14800000,0,0.0496617030947477,8,3,0,0,0,2,0,0,1,0,1,0,0,0,0,42,0,11,1,15,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,14800000,14900000,0,0.0446955327852729,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,13,0,0,0,0,0,0,0,0,0,18,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,14900000,15000000,0,0.0402259795067456,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,38,0,0,0,0,0,0,0,0,0,12,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,15000000,15100000,0,0.0362033815560711,13,6,0,6,2,3,0,3,1,0,2,0,0,0,0,62,2,0,0,3,0,0,0,0,0,0,0,0,0,10,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,15100000,15200000,0,0.032583043400464,14,3,0,3,1,8,0,6,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,15200000,15300000,0,0.0293247390604176,14,4,0,0,8,1,0,4,1,1,5,0,0,0,0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,15300000,15400000,0,0.0263922651543758,10,2,0,0,41,30,0,0,4,0,0,2,0,0,0,49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,15400000,15500000,0,0.0237530386389382,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,15500000,15600000,0,0.0213777347750444,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,15600000,15700000,0,0.0192399612975399,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,15700000,15800000,0,0.0173159651677859,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,15800000,15900000,0,0.0155843686510073,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,15900000,16000000,0,0.0140259317859066,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,50,0,0,0,0,0,0,0,0,0,3,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,16000000,16100000,2,0.212623338607316,9,4,0,0,4,0,0,0,1,0,0,0,0,0,0,29,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,16100000,16200000,0,0.1913610047465844,23,12,0,0,3,0,0,0,0,0,0,0,0,0,0,21,0,23,0,31,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,16200000,16300000,0,0.1722249042719259,48,5,0,0,16,0,0,0,0,0,0,0,0,0,0,24,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,16300000,16400000,0,0.1550024138447333,14,2,0,0,0,0,0,2,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,16400000,16500000,0,0.13950217246026,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,16500000,16600000,0,0.125551955214234,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,16600000,16700000,0,0.1129967596928106,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,16700000,16800000,0,0.1016970837235295,21,8,0,2,0,1,0,0,1,0,0,1,0,0,0,65,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,16800000,16900000,0,0.0915273753511766,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,16900000,17000000,0,0.0823746378160589,24,4,0,0,5,0,0,0,0,0,0,0,0,0,0,48,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,17000000,17100000,0,0.074137174034453,17,1,0,0,2,1,0,3,1,0,0,0,0,0,0,74,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,17100000,17200000,0,0.0667234566310077,17,12,3,2,4,26,0,0,0,2,2,2,0,0,0,23,1,14,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,17200000,17300000,0,0.0600511109679069,31,13,0,10,9,15,0,1,4,3,5,1,0,0,0,27,0,6,5,0,0,0,0,0,0,0,0,1,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,17300000,17400000,0,0.0540459998711162,14,3,1,0,3,2,0,1,0,0,0,1,0,0,0,51,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,17400000,17500000,0,0.0486413998840046,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,17500000,17600000,0,0.0437772598956042,7,3,0,0,0,0,0,0,2,0,0,0,0,0,0,43,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,17600000,17700000,0,0.0393995339060437,12,10,1,0,2,5,0,0,2,0,0,0,0,0,0,36,4,3,0,1,0,0,0,0,0,0,0,1,0,7,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,17700000,17800000,0,0.0354595805154394,6,12,0,1,4,1,0,2,2,0,2,2,0,2,0,50,0,1,0,7,0,0,0,0,0,2,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,17800000,17900000,0,0.0319136224638954,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,17900000,18000000,0,0.0287222602175059,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,18000000,18100000,0,0.0258500341957553,14,10,3,5,4,17,1,16,0,2,0,2,0,0,0,63,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,18100000,18200000,0,0.0232650307761797,13,10,3,4,5,10,1,6,3,0,0,1,0,0,0,51,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,18200000,18300000,0,0.0209385276985618,22,5,0,0,3,15,0,0,3,0,0,0,1,0,0,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,18300000,18400000,0,0.0188446749287056,8,12,0,1,4,9,0,4,1,0,0,1,0,0,0,45,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,18400000,18500000,0,0.016960207435835,8,8,0,0,1,1,0,4,0,0,0,0,0,0,0,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,18500000,18600000,0,0.0152641866922515,15,8,0,0,1,3,0,0,0,0,0,0,0,0,0,65,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,18600000,18700000,0,0.0137377680230264,9,6,0,0,1,11,0,1,1,2,0,0,2,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,18700000,18800000,0,0.0123639912207237,25,21,1,1,12,12,0,2,5,3,0,4,0,2,0,49,0,5,0,1,0,0,0,0,0,0,0,2,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,18800000,18900000,0,0.0111275920986513,13,2,0,0,0,2,0,0,2,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,18900000,19000000,0,0.0100148328887862,14,9,2,3,2,3,0,0,1,0,1,1,0,1,0,66,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,19000000,19100000,0,0.0090133495999076,9,11,0,0,0,15,0,6,4,0,1,1,0,2,0,43,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,19100000,19200000,0,0.0081120146399168,13,16,0,0,3,2,0,0,2,0,0,0,0,0,0,84,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,19200000,19300000,0,0.0073008131759251,10,6,0,0,13,5,0,3,6,0,0,0,0,0,0,72,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,19300000,19400000,0,0.0065707318583326,14,5,2,3,4,2,0,8,1,0,1,0,0,0,0,52,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,19400000,19500000,0,0.0059136586724993,17,7,0,0,8,25,0,2,1,0,0,2,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,19500000,19600000,0,0.0053222928052494,12,12,0,2,9,25,0,1,5,1,1,0,0,0,0,50,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,19600000,19700000,0,0.0047900635247245,10,4,0,1,1,13,0,1,5,1,2,0,0,0,0,69,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,19700000,19800000,0,0.004311057172252,28,9,0,1,2,4,0,0,2,2,0,3,0,0,0,36,0,7,0,0,0,0,0,0,0,0,0,1,0,4,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,19800000,19900000,0,0.0038799514550268,16,8,0,0,3,13,0,4,1,1,2,0,0,0,0,67,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,19900000,20000000,0,0.0034919563095241,15,10,1,0,9,16,2,2,6,0,7,1,0,0,0,55,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,20000000,20100000,0,0.0031427606785717,7,6,0,0,1,4,0,4,4,0,4,1,1,0,1,62,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,20100000,20200000,0,0.0028284846107145,18,3,1,2,2,33,0,0,1,3,6,4,0,0,0,13,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,20200000,20300000,0,0.0025456361496431,19,16,0,1,22,12,0,4,7,2,0,5,0,2,0,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,20300000,20400000,0,0.0022910725346788,16,18,0,5,16,19,0,6,4,8,3,1,0,5,0,19,3,0,3,1,0,0,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,20400000,20500000,0,0.0020619652812109,11,3,0,0,1,2,0,0,2,3,1,0,0,0,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,20500000,20600000,0,0.0018557687530898,11,8,0,0,4,9,0,1,0,0,0,0,0,0,0,50,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,20600000,20700000,0,0.0016701918777808,12,11,0,0,3,8,0,11,0,2,2,2,0,0,0,63,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,20700000,20800000,0,0.0015031726900027,18,21,0,4,14,20,1,3,5,0,7,1,0,1,0,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,20800000,20900000,0,0.0013528554210024,7,3,2,0,0,0,0,1,1,0,1,4,0,0,0,66,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,20900000,21000000,0,0.0012175698789022,7,9,0,0,1,14,0,1,1,0,0,0,0,0,0,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,21000000,21100000,0,0.001095812891012,18,10,0,0,0,2,0,0,1,0,0,0,0,0,0,71,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,21100000,21200000,0,0.0009862316019108,34,19,6,7,1,28,0,2,1,0,1,2,0,1,0,25,3,3,2,13,0,0,0,0,0,1,0,0,0,3,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,21200000,21300000,0,0.0008876084417197,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,21300000,21400000,0,0.0007988475975477,15,9,0,0,2,0,0,0,1,0,0,0,0,0,0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,21400000,21500000,0,0.0007189628377929,5,24,0,0,4,18,0,0,4,0,0,1,0,0,0,44,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,21500000,21600000,0,0.0006470665540136,19,8,0,1,4,6,0,2,3,4,3,0,0,0,0,52,2,7,2,13,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,21600000,21700000,0,0.0005823598986123,10,8,0,0,19,21,0,0,1,7,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,21700000,21800000,0,0.000524123908751,13,3,0,0,14,8,0,0,1,7,2,0,0,0,0,47,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,21800000,21900000,0,0.0004717115178759,8,15,0,0,5,5,0,0,0,2,0,0,0,1,0,66,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,21900000,22000000,0,0.0004245403660883,10,5,0,0,0,0,0,0,4,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,22000000,22100000,0,0.0003820863294795,5,6,0,0,0,2,0,0,2,0,0,0,0,0,0,49,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,22100000,22200000,0,0.0003438776965315,14,20,0,0,0,0,0,2,1,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
