cross,reference,chr,start,end,crossovers,scrossovers,gene,mRNA,exon,CDS
lycopersicum_pimpinellifolium,lycopersicum,chr10,41800000,41900000,0,0.0023422236885871,10,10,24,23
lycopersicum_pimpinellifolium,lycopersicum,chr10,41900000,42000000,0,0.0021080013197284,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,42000000,42100000,0,0.0018972011877555,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,42100000,42200000,0,0.00170748106898,3,3,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr10,42200000,42300000,0,0.001536732962082,1,1,7,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,42300000,42400000,0,0.0013830596658738,2,2,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr10,42400000,42500000,0,0.0012447536992864,4,4,21,21
lycopersicum_pimpinellifolium,lycopersicum,chr10,42500000,42600000,0,0.0011202783293577,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,42600000,42700000,0,0.001008250496422,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,42700000,42800000,0,0.0009074254467798,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,42800000,42900000,0,0.0008166829021018,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,42900000,43000000,0,0.0007350146118916,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,43000000,43100000,0,0.0006615131507024,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,43100000,43200000,0,0.0005953618356322,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,43200000,43300000,0,0.000535825652069,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr10,43300000,43400000,0,0.0004822430868621,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,43400000,43500000,0,0.0004340187781759,3,3,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,43500000,43600000,0,0.0003906169003583,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,43600000,43700000,0,0.0003515552103224,4,4,21,21
lycopersicum_pimpinellifolium,lycopersicum,chr10,43700000,43800000,0,0.0003163996892902,4,4,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr10,43800000,43900000,0,0.0002847597203612,4,4,32,30
lycopersicum_pimpinellifolium,lycopersicum,chr10,43900000,44000000,0,0.000256283748325,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,44000000,44100000,0,0.0002306553734925,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,44100000,44200000,0,0.0002075898361433,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,44200000,44300000,0,0.0001868308525289,3,3,13,12
lycopersicum_pimpinellifolium,lycopersicum,chr10,44300000,44400000,0,0.000168147767276,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,44400000,44500000,0,0.0001513329905484,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,44500000,44600000,0,0.0001361996914936,2,2,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,44600000,44700000,0,0.0001225797223442,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,44700000,44800000,0,0.0001103217501098,2,2,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,44800000,44900000,0,9.928957509885866e-05,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,44900000,45000000,0,8.93606175889728e-05,6,6,16,16
lycopersicum_pimpinellifolium,lycopersicum,chr10,45000000,45100000,0,8.042455583007552e-05,7,7,20,20
lycopersicum_pimpinellifolium,lycopersicum,chr10,45100000,45200000,0,7.238210024706797e-05,6,6,15,13
lycopersicum_pimpinellifolium,lycopersicum,chr10,45200000,45300000,0,6.514389022236117e-05,4,4,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,45300000,45400000,0,5.8629501200125054e-05,6,6,18,17
lycopersicum_pimpinellifolium,lycopersicum,chr10,45400000,45500000,0,5.276655108011255e-05,2,2,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,45500000,45600000,0,4.748989597210129e-05,3,3,23,23
lycopersicum_pimpinellifolium,lycopersicum,chr10,45600000,45700000,0,4.274090637489117e-05,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,45700000,45800000,0,3.8466815737402046e-05,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,45800000,45900000,0,3.462013416366184e-05,7,7,20,20
lycopersicum_pimpinellifolium,lycopersicum,chr10,45900000,46000000,0,3.1158120747295655e-05,4,4,15,14
lycopersicum_pimpinellifolium,lycopersicum,chr10,46000000,46100000,0,2.804230867256609e-05,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,46100000,46200000,0,2.523807780530948e-05,7,7,19,19
lycopersicum_pimpinellifolium,lycopersicum,chr10,46200000,46300000,0,2.271427002477853e-05,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,46300000,46400000,0,2.044284302230068e-05,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,46400000,46500000,0,1.839855872007061e-05,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,46500000,46600000,0,1.6558702848063553e-05,2,2,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr10,46600000,46700000,0,1.4902832563257198e-05,4,4,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr10,46700000,46800000,0,1.341254930693148e-05,4,4,19,17
lycopersicum_pimpinellifolium,lycopersicum,chr10,46800000,46900000,0,1.2071294376238331e-05,5,5,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,46900000,47000000,0,1.0864164938614498e-05,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,47000000,47100000,0,9.777748444753047e-06,4,4,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr10,47100000,47200000,0,8.799973600277745e-06,7,7,19,17
lycopersicum_pimpinellifolium,lycopersicum,chr10,47200000,47300000,0,7.91997624024997e-06,1,1,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr10,47300000,47400000,0,7.127978616224973e-06,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,47400000,47500000,0,6.415180754602476e-06,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,47500000,47600000,0,5.773662679142229e-06,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,47600000,47700000,1,0.1000051962964112,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,47700000,47800000,0,0.0900046766667701,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,47800000,47900000,0,0.0810042090000931,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,47900000,48000000,1,0.1729037881000838,4,4,11,8
lycopersicum_pimpinellifolium,lycopersicum,chr10,48000000,48100000,0,0.1556134092900754,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,48100000,48200000,0,0.1400520683610678,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,48200000,48300000,0,0.126046861524961,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,48300000,48400000,0,0.1134421753724649,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,48400000,48500000,0,0.1020979578352184,1,1,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr10,48500000,48600000,0,0.0918881620516966,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,48600000,48700000,0,0.0826993458465269,1,1,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,48700000,48800000,0,0.0744294112618742,9,9,17,16
lycopersicum_pimpinellifolium,lycopersicum,chr10,48800000,48900000,0,0.0669864701356868,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,48900000,49000000,0,0.0602878231221181,5,5,30,29
lycopersicum_pimpinellifolium,lycopersicum,chr10,49000000,49100000,0,0.0542590408099063,3,3,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr10,49100000,49200000,0,0.0488331367289157,5,5,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr10,49200000,49300000,0,0.0439498230560241,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,49300000,49400000,0,0.0395548407504217,4,4,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr10,49400000,49500000,0,0.0355993566753795,4,4,21,20
lycopersicum_pimpinellifolium,lycopersicum,chr10,49500000,49600000,0,0.0320394210078416,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,49600000,49700000,0,0.0288354789070574,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,49700000,49800000,0,0.0259519310163517,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,49800000,49900000,0,0.0233567379147165,1,1,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,49900000,50000000,0,0.0210210641232448,3,3,26,26
lycopersicum_pimpinellifolium,lycopersicum,chr10,50000000,50100000,0,0.0189189577109203,1,1,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,50100000,50200000,0,0.0170270619398283,6,6,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr10,50200000,50300000,0,0.0153243557458455,5,5,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,50300000,50400000,0,0.0137919201712609,7,7,20,20
lycopersicum_pimpinellifolium,lycopersicum,chr10,50400000,50500000,0,0.0124127281541348,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,50500000,50600000,1,0.1111714553387213,7,7,59,58
lycopersicum_pimpinellifolium,lycopersicum,chr10,50600000,50700000,0,0.1000543098048492,4,4,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,50700000,50800000,0,0.0900488788243643,2,2,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr10,50800000,50900000,0,0.0810439909419279,11,11,28,26
lycopersicum_pimpinellifolium,lycopersicum,chr10,50900000,51000000,0,0.0729395918477351,5,5,37,37
lycopersicum_pimpinellifolium,lycopersicum,chr10,51000000,51100000,1,0.1656456326629616,3,3,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,51100000,51200000,0,0.1490810693966654,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,51200000,51300000,0,0.1341729624569989,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,51300000,51400000,0,0.120755666211299,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,51400000,51500000,0,0.1086800995901691,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,51500000,51600000,0,0.0978120896311522,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,51600000,51700000,0,0.0880308806680369,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,51700000,51800000,0,0.0792277926012332,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,51800000,51900000,0,0.0713050133411099,6,6,18,18
lycopersicum_pimpinellifolium,lycopersicum,chr10,51900000,52000000,0,0.0641745120069989,11,11,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr10,52000000,52100000,0,0.057757060806299,3,3,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,52100000,52200000,0,0.0519813547256691,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,52200000,52300000,0,0.0467832192531022,6,6,11,10
lycopersicum_pimpinellifolium,lycopersicum,chr10,52300000,52400000,0,0.042104897327792,1,1,4,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,52400000,52500000,0,0.0378944075950128,2,2,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,52500000,52600000,0,0.0341049668355115,4,4,12,11
lycopersicum_pimpinellifolium,lycopersicum,chr10,52600000,52700000,0,0.0306944701519603,3,3,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,52700000,52800000,0,0.0276250231367643,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,52800000,52900000,0,0.0248625208230879,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,52900000,53000000,0,0.0223762687407791,1,1,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,53000000,53100000,0,0.0201386418667012,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,53100000,53200000,0,0.018124777680031,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,53200000,53300000,0,0.0163122999120279,3,3,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr10,53300000,53400000,0,0.0146810699208251,4,4,24,22
lycopersicum_pimpinellifolium,lycopersicum,chr10,53400000,53500000,0,0.0132129629287426,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr10,53500000,53600000,0,0.0118916666358684,6,6,23,21
lycopersicum_pimpinellifolium,lycopersicum,chr10,53600000,53700000,0,0.0107024999722815,5,5,46,39
lycopersicum_pimpinellifolium,lycopersicum,chr10,53700000,53800000,0,0.0096322499750534,2,2,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr10,53800000,53900000,0,0.008669024977548,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr10,53900000,54000000,0,0.0078021224797932,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr10,54000000,54100000,0,0.0070219102318139,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr10,54100000,54200000,0,0.0063197192086325,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,54200000,54300000,0,0.0056877472877692,5,5,24,24
lycopersicum_pimpinellifolium,lycopersicum,chr10,54300000,54400000,1,0.1051189725589923,11,11,24,24
lycopersicum_pimpinellifolium,lycopersicum,chr10,54400000,54500000,0,0.0946070753030931,2,2,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr10,54500000,54600000,0,0.0851463677727838,5,5,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr10,54600000,54700000,0,0.0766317309955054,9,9,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr10,54700000,54800000,0,0.0689685578959549,9,9,24,23
lycopersicum_pimpinellifolium,lycopersicum,chr10,54800000,54900000,0,0.0620717021063594,5,5,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr10,54900000,55000000,0,0.0558645318957234,5,5,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr10,55000000,55100000,1,0.1502780787061511,9,9,47,47
lycopersicum_pimpinellifolium,lycopersicum,chr10,55100000,55200000,0,0.135250270835536,4,4,15,14
lycopersicum_pimpinellifolium,lycopersicum,chr10,55200000,55300000,0,0.1217252437519824,8,8,29,29
lycopersicum_pimpinellifolium,lycopersicum,chr10,55300000,55400000,1,0.2095527193767841,8,8,26,26
lycopersicum_pimpinellifolium,lycopersicum,chr10,55400000,55500000,1,0.2885974474391057,10,10,30,30
lycopersicum_pimpinellifolium,lycopersicum,chr10,55500000,55600000,0,0.2597377026951952,8,8,18,17
lycopersicum_pimpinellifolium,lycopersicum,chr10,55600000,55700000,0,0.2337639324256756,7,7,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr10,55700000,55800000,0,0.2103875391831081,5,5,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr10,55800000,55900000,0,0.1893487852647973,6,6,47,43
lycopersicum_pimpinellifolium,lycopersicum,chr10,55900000,56000000,0,0.1704139067383175,3,3,10,7
lycopersicum_pimpinellifolium,lycopersicum,chr10,56000000,56100000,0,0.1533725160644858,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,56100000,56200000,0,0.1380352644580372,6,6,39,37
lycopersicum_pimpinellifolium,lycopersicum,chr10,56200000,56300000,0,0.1242317380122334,6,6,27,25
lycopersicum_pimpinellifolium,lycopersicum,chr10,56300000,56400000,0,0.1118085642110101,6,6,35,34
lycopersicum_pimpinellifolium,lycopersicum,chr10,56400000,56500000,0,0.1006277077899091,7,7,29,29
lycopersicum_pimpinellifolium,lycopersicum,chr10,56500000,56600000,0,0.0905649370109182,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,56600000,56700000,0,0.0815084433098263,2,2,9,8
lycopersicum_pimpinellifolium,lycopersicum,chr10,56700000,56800000,0,0.0733575989788437,6,6,18,18
lycopersicum_pimpinellifolium,lycopersicum,chr10,56800000,56900000,0,0.0660218390809593,1,1,2,1
lycopersicum_pimpinellifolium,lycopersicum,chr10,56900000,57000000,0,0.0594196551728634,7,7,22,21
lycopersicum_pimpinellifolium,lycopersicum,chr10,57000000,57100000,0,0.053477689655577,5,5,20,19
lycopersicum_pimpinellifolium,lycopersicum,chr10,57100000,57200000,0,0.0481299206900193,11,11,64,59
lycopersicum_pimpinellifolium,lycopersicum,chr10,57200000,57300000,0,0.0433169286210174,4,4,30,28
lycopersicum_pimpinellifolium,lycopersicum,chr10,57300000,57400000,1,0.1389852357589157,5,5,38,37
lycopersicum_pimpinellifolium,lycopersicum,chr10,57400000,57500000,0,0.1250867121830241,2,2,5,4
lycopersicum_pimpinellifolium,lycopersicum,chr10,57500000,57600000,0,0.1125780409647217,10,10,39,38
lycopersicum_pimpinellifolium,lycopersicum,chr10,57600000,57700000,1,0.2013202368682495,10,10,83,79
lycopersicum_pimpinellifolium,lycopersicum,chr10,57700000,57800000,1,0.2811882131814246,11,11,66,62
lycopersicum_pimpinellifolium,lycopersicum,chr10,57800000,57900000,0,0.2530693918632821,13,13,30,30
lycopersicum_pimpinellifolium,lycopersicum,chr10,57900000,58000000,0,0.2277624526769539,3,3,12,9
lycopersicum_pimpinellifolium,lycopersicum,chr10,58000000,58100000,0,0.2049862074092585,4,4,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr10,58100000,58200000,2,0.3844875866683327,6,6,18,17
lycopersicum_pimpinellifolium,lycopersicum,chr10,58200000,58300000,0,0.3460388280014994,5,5,43,39
lycopersicum_pimpinellifolium,lycopersicum,chr10,58300000,58400000,0,0.3114349452013495,6,6,39,38
lycopersicum_pimpinellifolium,lycopersicum,chr10,58400000,58500000,0,0.2802914506812146,10,10,21,21
lycopersicum_pimpinellifolium,lycopersicum,chr10,58500000,58600000,2,0.4522623056130931,9,9,28,26
lycopersicum_pimpinellifolium,lycopersicum,chr10,58600000,58700000,0,0.4070360750517838,17,17,81,79
lycopersicum_pimpinellifolium,lycopersicum,chr10,58700000,58800000,0,0.3663324675466055,8,8,37,32
lycopersicum_pimpinellifolium,lycopersicum,chr10,58800000,58900000,0,0.3296992207919449,9,9,35,34
lycopersicum_pimpinellifolium,lycopersicum,chr10,58900000,59000000,0,0.2967292987127504,11,11,87,86
lycopersicum_pimpinellifolium,lycopersicum,chr10,59000000,59100000,0,0.2670563688414754,20,20,93,89
lycopersicum_pimpinellifolium,lycopersicum,chr10,59100000,59200000,0,0.2403507319573279,10,10,41,38
lycopersicum_pimpinellifolium,lycopersicum,chr10,59200000,59300000,0,0.2163156587615951,11,11,65,56
lycopersicum_pimpinellifolium,lycopersicum,chr10,59300000,59400000,1,0.2946840928854356,12,12,63,58
lycopersicum_pimpinellifolium,lycopersicum,chr10,59400000,59500000,0,0.265215683596892,17,17,80,77
lycopersicum_pimpinellifolium,lycopersicum,chr10,59500000,59600000,0,0.2386941152372028,15,15,74,71
lycopersicum_pimpinellifolium,lycopersicum,chr10,59600000,59700000,0,0.2148247037134825,16,16,65,61
lycopersicum_pimpinellifolium,lycopersicum,chr10,59700000,59800000,0,0.1933422333421343,10,10,48,46
lycopersicum_pimpinellifolium,lycopersicum,chr10,59800000,59900000,1,0.2740080100079209,16,16,80,77
lycopersicum_pimpinellifolium,lycopersicum,chr10,59900000,60000000,0,0.2466072090071288,13,13,76,72
lycopersicum_pimpinellifolium,lycopersicum,chr10,60000000,60100000,0,0.2219464881064159,13,13,63,61
lycopersicum_pimpinellifolium,lycopersicum,chr10,60100000,60200000,0,0.1997518392957743,13,13,65,63
lycopersicum_pimpinellifolium,lycopersicum,chr10,60200000,60300000,0,0.1797766553661969,11,11,62,60
lycopersicum_pimpinellifolium,lycopersicum,chr10,60300000,60400000,0,0.1617989898295772,11,11,60,59
lycopersicum_pimpinellifolium,lycopersicum,chr10,60400000,60500000,2,0.3456190908466195,16,16,55,48
lycopersicum_pimpinellifolium,lycopersicum,chr10,60500000,60600000,0,0.3110571817619575,14,14,71,68
lycopersicum_pimpinellifolium,lycopersicum,chr10,60600000,60700000,1,0.3799514635857618,14,14,80,71
lycopersicum_pimpinellifolium,lycopersicum,chr10,60700000,60800000,0,0.3419563172271856,16,16,83,73
lycopersicum_pimpinellifolium,lycopersicum,chr10,60800000,60900000,0,0.3077606855044671,13,13,58,54
lycopersicum_pimpinellifolium,lycopersicum,chr10,60900000,61000000,1,0.3769846169540204,13,13,61,60
lycopersicum_pimpinellifolium,lycopersicum,chr10,61000000,61100000,0,0.3392861552586184,13,13,89,80
lycopersicum_pimpinellifolium,lycopersicum,chr10,61100000,61200000,2,0.5053575397327565,13,13,40,38
lycopersicum_pimpinellifolium,lycopersicum,chr10,61200000,61300000,1,0.5548217857594809,9,9,42,40
lycopersicum_pimpinellifolium,lycopersicum,chr10,61300000,61400000,0,0.4993396071835329,13,13,80,74
lycopersicum_pimpinellifolium,lycopersicum,chr10,61400000,61500000,0,0.4494056464651796,12,12,82,79
lycopersicum_pimpinellifolium,lycopersicum,chr10,61500000,61600000,4,0.8044650818186616,15,15,66,59
lycopersicum_pimpinellifolium,lycopersicum,chr10,61600000,61700000,0,0.7240185736367954,13,13,87,83
lycopersicum_pimpinellifolium,lycopersicum,chr10,61700000,61800000,1,0.7516167162731159,13,13,111,101
lycopersicum_pimpinellifolium,lycopersicum,chr10,61800000,61900000,0,0.6764550446458043,17,17,63,58
lycopersicum_pimpinellifolium,lycopersicum,chr10,61900000,62000000,1,0.7088095401812239,18,18,67,64
lycopersicum_pimpinellifolium,lycopersicum,chr10,62000000,62100000,0,0.6379285861631016,14,14,40,37
lycopersicum_pimpinellifolium,lycopersicum,chr10,62100000,62200000,0,0.5741357275467914,14,14,47,45
lycopersicum_pimpinellifolium,lycopersicum,chr10,62200000,62300000,1,0.6167221547921122,14,14,51,51
lycopersicum_pimpinellifolium,lycopersicum,chr10,62300000,62400000,0,0.555049939312901,14,14,69,69
lycopersicum_pimpinellifolium,lycopersicum,chr10,62400000,62500000,0,0.4995449453816109,12,12,52,48
lycopersicum_pimpinellifolium,lycopersicum,chr10,62500000,62600000,0,0.4495904508434498,10,10,68,63
lycopersicum_pimpinellifolium,lycopersicum,chr10,62600000,62700000,0,0.4046314057591049,13,13,77,75
lycopersicum_pimpinellifolium,lycopersicum,chr10,62700000,62800000,0,0.3641682651831944,12,12,106,104
lycopersicum_pimpinellifolium,lycopersicum,chr10,62800000,62900000,2,0.527751438664875,14,14,54,51
lycopersicum_pimpinellifolium,lycopersicum,chr10,62900000,63000000,0,0.4749762947983875,12,12,57,53
lycopersicum_pimpinellifolium,lycopersicum,chr10,63000000,63100000,1,0.5274786653185487,19,19,77,74
lycopersicum_pimpinellifolium,lycopersicum,chr10,63100000,63200000,0,0.4747307987866938,17,17,58,58
lycopersicum_pimpinellifolium,lycopersicum,chr10,63200000,63300000,0,0.4272577189080244,17,17,69,67
lycopersicum_pimpinellifolium,lycopersicum,chr10,63300000,63400000,0,0.384531947017222,13,13,88,83
lycopersicum_pimpinellifolium,lycopersicum,chr10,63400000,63500000,2,0.5460787523154997,13,13,60,59
lycopersicum_pimpinellifolium,lycopersicum,chr10,63500000,63600000,1,0.5914708770839497,17,17,86,83
lycopersicum_pimpinellifolium,lycopersicum,chr10,63600000,63700000,1,0.6323237893755548,17,17,70,66
lycopersicum_pimpinellifolium,lycopersicum,chr10,63700000,63800000,0,0.5690914104379993,16,16,81,78
lycopersicum_pimpinellifolium,lycopersicum,chr10,63800000,63900000,0,0.5121822693941993,13,13,103,97
lycopersicum_pimpinellifolium,lycopersicum,chr10,63900000,64000000,1,0.5609640424547794,15,15,103,103
lycopersicum_pimpinellifolium,lycopersicum,chr10,64000000,64100000,1,0.6048676382093015,18,18,57,55
lycopersicum_pimpinellifolium,lycopersicum,chr10,64100000,64200000,0,0.5443808743883713,16,16,78,74
lycopersicum_pimpinellifolium,lycopersicum,chr11,0,100000,0,0.0,12,12,94,91
lycopersicum_pimpinellifolium,lycopersicum,chr11,100000,200000,0,0.0,11,11,73,71
lycopersicum_pimpinellifolium,lycopersicum,chr11,200000,300000,1,0.1,14,14,50,48
lycopersicum_pimpinellifolium,lycopersicum,chr11,300000,400000,0,0.09,15,15,55,54
lycopersicum_pimpinellifolium,lycopersicum,chr11,400000,500000,0,0.081,14,14,63,59
lycopersicum_pimpinellifolium,lycopersicum,chr11,500000,600000,0,0.0729,12,12,62,49
lycopersicum_pimpinellifolium,lycopersicum,chr11,600000,700000,1,0.16561,10,10,42,39
lycopersicum_pimpinellifolium,lycopersicum,chr11,700000,800000,0,0.149049,10,10,52,50
lycopersicum_pimpinellifolium,lycopersicum,chr11,800000,900000,0,0.1341441,12,12,83,83
lycopersicum_pimpinellifolium,lycopersicum,chr11,900000,1000000,0,0.12072969,17,17,58,57
lycopersicum_pimpinellifolium,lycopersicum,chr11,1000000,1100000,1,0.208656721,12,12,100,98
lycopersicum_pimpinellifolium,lycopersicum,chr11,1100000,1200000,1,0.2877910489,15,15,70,69
lycopersicum_pimpinellifolium,lycopersicum,chr11,1200000,1300000,0,0.25901194401,18,18,88,84
lycopersicum_pimpinellifolium,lycopersicum,chr11,1300000,1400000,0,0.233110749609,13,13,41,40
lycopersicum_pimpinellifolium,lycopersicum,chr11,1400000,1500000,1,0.3097996746481,23,23,72,70
lycopersicum_pimpinellifolium,lycopersicum,chr11,1500000,1600000,0,0.27881970718329,13,13,90,86
lycopersicum_pimpinellifolium,lycopersicum,chr11,1600000,1700000,1,0.350937736464961,19,19,94,89
lycopersicum_pimpinellifolium,lycopersicum,chr11,1700000,1800000,0,0.315843962818465,19,19,102,102
lycopersicum_pimpinellifolium,lycopersicum,chr11,1800000,1900000,1,0.3842595665366185,13,13,62,56
lycopersicum_pimpinellifolium,lycopersicum,chr11,1900000,2000000,0,0.3458336098829567,11,11,92,90
lycopersicum_pimpinellifolium,lycopersicum,chr11,2000000,2100000,0,0.311250248894661,13,13,89,86
lycopersicum_pimpinellifolium,lycopersicum,chr11,2100000,2200000,2,0.4801252240051949,10,10,39,38
lycopersicum_pimpinellifolium,lycopersicum,chr11,2200000,2300000,1,0.5321127016046754,12,12,98,95
lycopersicum_pimpinellifolium,lycopersicum,chr11,2300000,2400000,0,0.4789014314442079,7,7,35,32
lycopersicum_pimpinellifolium,lycopersicum,chr11,2400000,2500000,2,0.6310112882997871,9,9,36,36
lycopersicum_pimpinellifolium,lycopersicum,chr11,2500000,2600000,0,0.5679101594698085,14,14,96,94
lycopersicum_pimpinellifolium,lycopersicum,chr11,2600000,2700000,0,0.5111191435228276,12,12,66,62
lycopersicum_pimpinellifolium,lycopersicum,chr11,2700000,2800000,2,0.6600072291705449,10,10,114,97
lycopersicum_pimpinellifolium,lycopersicum,chr11,2800000,2900000,0,0.5940065062534904,9,9,69,68
lycopersicum_pimpinellifolium,lycopersicum,chr11,2900000,3000000,0,0.5346058556281413,9,9,90,85
lycopersicum_pimpinellifolium,lycopersicum,chr11,3000000,3100000,3,0.7811452700653272,12,12,85,81
lycopersicum_pimpinellifolium,lycopersicum,chr11,3100000,3200000,0,0.7030307430587945,15,15,67,64
lycopersicum_pimpinellifolium,lycopersicum,chr11,3200000,3300000,0,0.6327276687529151,15,15,78,75
lycopersicum_pimpinellifolium,lycopersicum,chr11,3300000,3400000,0,0.5694549018776236,11,11,33,32
lycopersicum_pimpinellifolium,lycopersicum,chr11,3400000,3500000,0,0.5125094116898613,10,10,37,37
